INFO:root:Running: /home/dyung6/robustnav/datasets/robothor-objectnav/train/episodes
INFO:root:Beginning on: FloorPlan_Train3_4.json.gz
INFO:root:File name: FloorPlan_Train3_4.json.gz, key: ('hard', 'AlarmClock'), original count: 25, sub-sample count: 1, sampled ids: [72]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Apple'), original count: 71, sub-sample count: 1, sampled ids: [277]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'BaseballBat'), original count: 85, sub-sample count: 1, sampled ids: [387]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'BaseballBat'), original count: 40, sub-sample count: 1, sampled ids: [344]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'BaseballBat'), original count: 25, sub-sample count: 1, sampled ids: [436]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'BasketBall'), original count: 37, sub-sample count: 1, sampled ids: [543]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'BasketBall'), original count: 84, sub-sample count: 1, sampled ids: [455]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'BasketBall'), original count: 29, sub-sample count: 1, sampled ids: [490]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Bowl'), original count: 65, sub-sample count: 1, sampled ids: [728]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'Bowl'), original count: 59, sub-sample count: 1, sampled ids: [685]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'Bowl'), original count: 26, sub-sample count: 1, sampled ids: [729]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'GarbageCan'), original count: 38, sub-sample count: 1, sampled ids: [819]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'GarbageCan'), original count: 77, sub-sample count: 1, sampled ids: [898]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'GarbageCan'), original count: 35, sub-sample count: 1, sampled ids: [845]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'HousePlant'), original count: 56, sub-sample count: 1, sampled ids: [971]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'HousePlant'), original count: 22, sub-sample count: 1, sampled ids: [927]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'HousePlant'), original count: 72, sub-sample count: 1, sampled ids: [952]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'Laptop'), original count: 32, sub-sample count: 1, sampled ids: [1135]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Laptop'), original count: 90, sub-sample count: 1, sampled ids: [1158]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'Laptop'), original count: 28, sub-sample count: 1, sampled ids: [1147]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'Mug'), original count: 30, sub-sample count: 1, sampled ids: [1211]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Mug'), original count: 67, sub-sample count: 1, sampled ids: [1310]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'Mug'), original count: 53, sub-sample count: 1, sampled ids: [1327]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'SprayBottle'), original count: 33, sub-sample count: 1, sampled ids: [1496]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'SprayBottle'), original count: 32, sub-sample count: 1, sampled ids: [1391]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'SprayBottle'), original count: 85, sub-sample count: 1, sampled ids: [1470]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'Television'), original count: 72, sub-sample count: 1, sampled ids: [1582]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Television'), original count: 44, sub-sample count: 1, sampled ids: [1547]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'Television'), original count: 34, sub-sample count: 1, sampled ids: [1589]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('hard', 'Vase'), original count: 78, sub-sample count: 1, sampled ids: [1782]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('medium', 'Vase'), original count: 54, sub-sample count: 1, sampled ids: [1681]
INFO:root:File name: FloorPlan_Train12_2.json.gz, key: ('easy', 'Vase'), original count: 18, sub-sample count: 1, sampled ids: [1796]
INFO:root:Completed: FloorPlan_Train12_2.json.gz
INFO:root:Beginning on: FloorPlan_Train7_3.json.gz
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'AlarmClock'), original count: 80, sub-sample count: 1, sampled ids: [52]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'AlarmClock'), original count: 44, sub-sample count: 1, sampled ids: [110]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'AlarmClock'), original count: 26, sub-sample count: 1, sampled ids: [147]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Apple'), original count: 105, sub-sample count: 2, sampled ids: [175, 189]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Apple'), original count: 28, sub-sample count: 1, sampled ids: [240]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Apple'), original count: 17, sub-sample count: 1, sampled ids: [266]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'BaseballBat'), original count: 53, sub-sample count: 1, sampled ids: [351]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'BaseballBat'), original count: 38, sub-sample count: 1, sampled ids: [402]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'BaseballBat'), original count: 59, sub-sample count: 1, sampled ids: [411]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'BasketBall'), original count: 113, sub-sample count: 2, sampled ids: [481, 596]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'BasketBall'), original count: 28, sub-sample count: 1, sampled ids: [569]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'BasketBall'), original count: 9, sub-sample count: 1, sampled ids: [599]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Bowl'), original count: 53, sub-sample count: 1, sampled ids: [742]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Bowl'), original count: 70, sub-sample count: 1, sampled ids: [630]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Bowl'), original count: 27, sub-sample count: 1, sampled ids: [623]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'GarbageCan'), original count: 84, sub-sample count: 1, sampled ids: [835]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'GarbageCan'), original count: 38, sub-sample count: 1, sampled ids: [797]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'GarbageCan'), original count: 28, sub-sample count: 1, sampled ids: [898]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'HousePlant'), original count: 28, sub-sample count: 1, sampled ids: [1044]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'HousePlant'), original count: 49, sub-sample count: 1, sampled ids: [967]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'HousePlant'), original count: 73, sub-sample count: 1, sampled ids: [1021]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Laptop'), original count: 65, sub-sample count: 1, sampled ids: [1187]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Laptop'), original count: 49, sub-sample count: 1, sampled ids: [1055]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Laptop'), original count: 36, sub-sample count: 1, sampled ids: [1128]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Mug'), original count: 102, sub-sample count: 2, sampled ids: [1200, 1304]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Mug'), original count: 16, sub-sample count: 1, sampled ids: [1294]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Mug'), original count: 32, sub-sample count: 1, sampled ids: [1349]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'SprayBottle'), original count: 27, sub-sample count: 1, sampled ids: [1478]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'SprayBottle'), original count: 85, sub-sample count: 1, sampled ids: [1454]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'SprayBottle'), original count: 38, sub-sample count: 1, sampled ids: [1424]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Television'), original count: 80, sub-sample count: 1, sampled ids: [1588]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Television'), original count: 38, sub-sample count: 1, sampled ids: [1525]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Television'), original count: 32, sub-sample count: 1, sampled ids: [1624]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('medium', 'Vase'), original count: 37, sub-sample count: 1, sampled ids: [1691]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('hard', 'Vase'), original count: 82, sub-sample count: 1, sampled ids: [1720]
INFO:root:File name: FloorPlan_Train7_3.json.gz, key: ('easy', 'Vase'), original count: 31, sub-sample count: 1, sampled ids: [1681]
INFO:root:Completed: FloorPlan_Train7_3.json.gz
INFO:root:Beginning on: FloorPlan_Train3_3.json.gz
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'AlarmClock'), original count: 27, sub-sample count: 1, sampled ids: [138]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'AlarmClock'), original count: 55, sub-sample count: 1, sampled ids: [112]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'AlarmClock'), original count: 68, sub-sample count: 1, sampled ids: [29]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Apple'), original count: 30, sub-sample count: 1, sampled ids: [236]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Apple'), original count: 80, sub-sample count: 1, sampled ids: [197]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Apple'), original count: 40, sub-sample count: 1, sampled ids: [238]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'BaseballBat'), original count: 79, sub-sample count: 1, sampled ids: [394]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'BaseballBat'), original count: 43, sub-sample count: 1, sampled ids: [309]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'BaseballBat'), original count: 28, sub-sample count: 1, sampled ids: [445]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'BasketBall'), original count: 67, sub-sample count: 1, sampled ids: [513]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'BasketBall'), original count: 55, sub-sample count: 1, sampled ids: [522]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'BasketBall'), original count: 28, sub-sample count: 1, sampled ids: [529]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Bowl'), original count: 78, sub-sample count: 1, sampled ids: [643]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Bowl'), original count: 29, sub-sample count: 1, sampled ids: [665]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Bowl'), original count: 43, sub-sample count: 1, sampled ids: [613]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'GarbageCan'), original count: 43, sub-sample count: 1, sampled ids: [750]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'GarbageCan'), original count: 72, sub-sample count: 1, sampled ids: [886]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'GarbageCan'), original count: 35, sub-sample count: 1, sampled ids: [878]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'HousePlant'), original count: 52, sub-sample count: 1, sampled ids: [960]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'HousePlant'), original count: 73, sub-sample count: 1, sampled ids: [988]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'HousePlant'), original count: 25, sub-sample count: 1, sampled ids: [914]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Laptop'), original count: 67, sub-sample count: 1, sampled ids: [1057]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Laptop'), original count: 53, sub-sample count: 1, sampled ids: [1142]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Laptop'), original count: 30, sub-sample count: 1, sampled ids: [1162]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Mug'), original count: 57, sub-sample count: 1, sampled ids: [1279]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Mug'), original count: 68, sub-sample count: 1, sampled ids: [1212]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Mug'), original count: 25, sub-sample count: 1, sampled ids: [1236]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'SprayBottle'), original count: 44, sub-sample count: 1, sampled ids: [1479]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'SprayBottle'), original count: 70, sub-sample count: 1, sampled ids: [1365]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'SprayBottle'), original count: 36, sub-sample count: 1, sampled ids: [1435]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Television'), original count: 65, sub-sample count: 1, sampled ids: [1567]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Television'), original count: 31, sub-sample count: 1, sampled ids: [1505]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Television'), original count: 54, sub-sample count: 1, sampled ids: [1627]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('easy', 'Vase'), original count: 24, sub-sample count: 1, sampled ids: [1709]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('hard', 'Vase'), original count: 76, sub-sample count: 1, sampled ids: [1780]
INFO:root:File name: FloorPlan_Train3_3.json.gz, key: ('medium', 'Vase'), original count: 50, sub-sample count: 1, sampled ids: [1743]
INFO:root:Completed: FloorPlan_Train3_3.json.gz
INFO:root:Beginning on: FloorPlan_Train8_1.json.gz
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'AlarmClock'), original count: 62, sub-sample count: 1, sampled ids: [8]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'AlarmClock'), original count: 79, sub-sample count: 1, sampled ids: [71]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'AlarmClock'), original count: 9, sub-sample count: 1, sampled ids: [99]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Apple'), original count: 95, sub-sample count: 1, sampled ids: [230]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Apple'), original count: 40, sub-sample count: 1, sampled ids: [156]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Apple'), original count: 15, sub-sample count: 1, sampled ids: [203]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'BaseballBat'), original count: 18, sub-sample count: 1, sampled ids: [400]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'BaseballBat'), original count: 93, sub-sample count: 1, sampled ids: [430]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'BaseballBat'), original count: 39, sub-sample count: 1, sampled ids: [436]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'BasketBall'), original count: 34, sub-sample count: 1, sampled ids: [487]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'BasketBall'), original count: 88, sub-sample count: 1, sampled ids: [525]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'BasketBall'), original count: 28, sub-sample count: 1, sampled ids: [543]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Bowl'), original count: 64, sub-sample count: 1, sampled ids: [700]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Bowl'), original count: 78, sub-sample count: 1, sampled ids: [610]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Bowl'), original count: 8, sub-sample count: 1, sampled ids: [667]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'GarbageCan'), original count: 38, sub-sample count: 1, sampled ids: [818]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'GarbageCan'), original count: 93, sub-sample count: 1, sampled ids: [829]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'GarbageCan'), original count: 19, sub-sample count: 1, sampled ids: [860]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'HousePlant'), original count: 3, sub-sample count: 1, sampled ids: [1021]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'HousePlant'), original count: 65, sub-sample count: 1, sampled ids: [902]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'HousePlant'), original count: 82, sub-sample count: 1, sampled ids: [913]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Laptop'), original count: 94, sub-sample count: 1, sampled ids: [1132]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Laptop'), original count: 17, sub-sample count: 1, sampled ids: [1088]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Laptop'), original count: 39, sub-sample count: 1, sampled ids: [1194]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Mug'), original count: 106, sub-sample count: 2, sampled ids: [1202, 1250]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Mug'), original count: 32, sub-sample count: 1, sampled ids: [1348]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Mug'), original count: 12, sub-sample count: 1, sampled ids: [1268]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'SprayBottle'), original count: 95, sub-sample count: 1, sampled ids: [1458]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'SprayBottle'), original count: 45, sub-sample count: 1, sampled ids: [1425]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'SprayBottle'), original count: 10, sub-sample count: 1, sampled ids: [1416]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Television'), original count: 40, sub-sample count: 1, sampled ids: [1532]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Television'), original count: 91, sub-sample count: 1, sampled ids: [1646]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Television'), original count: 19, sub-sample count: 1, sampled ids: [1597]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('easy', 'Vase'), original count: 20, sub-sample count: 1, sampled ids: [1687]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('hard', 'Vase'), original count: 94, sub-sample count: 1, sampled ids: [1741]
INFO:root:File name: FloorPlan_Train8_1.json.gz, key: ('medium', 'Vase'), original count: 36, sub-sample count: 1, sampled ids: [1664]
INFO:root:Completed: FloorPlan_Train8_1.json.gz
INFO:root:Beginning on: FloorPlan_Train8_2.json.gz
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'AlarmClock'), original count: 84, sub-sample count: 1, sampled ids: [82]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'AlarmClock'), original count: 57, sub-sample count: 1, sampled ids: [77]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'AlarmClock'), original count: 9, sub-sample count: 1, sampled ids: [94]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Apple'), original count: 56, sub-sample count: 1, sampled ids: [242]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Apple'), original count: 67, sub-sample count: 1, sampled ids: [283]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Apple'), original count: 27, sub-sample count: 1, sampled ids: [273]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'BaseballBat'), original count: 65, sub-sample count: 1, sampled ids: [329]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'BaseballBat'), original count: 19, sub-sample count: 1, sampled ids: [312]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'BaseballBat'), original count: 66, sub-sample count: 1, sampled ids: [419]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'BasketBall'), original count: 106, sub-sample count: 2, sampled ids: [568, 562]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'BasketBall'), original count: 29, sub-sample count: 1, sampled ids: [527]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'BasketBall'), original count: 15, sub-sample count: 1, sampled ids: [497]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Bowl'), original count: 81, sub-sample count: 1, sampled ids: [704]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Bowl'), original count: 65, sub-sample count: 1, sampled ids: [677]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Bowl'), original count: 4, sub-sample count: 1, sampled ids: [682]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'GarbageCan'), original count: 96, sub-sample count: 1, sampled ids: [819]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'GarbageCan'), original count: 16, sub-sample count: 1, sampled ids: [843]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'GarbageCan'), original count: 38, sub-sample count: 1, sampled ids: [801]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'HousePlant'), original count: 77, sub-sample count: 1, sampled ids: [913]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'HousePlant'), original count: 57, sub-sample count: 1, sampled ids: [1031]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'HousePlant'), original count: 16, sub-sample count: 1, sampled ids: [1028]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Laptop'), original count: 78, sub-sample count: 1, sampled ids: [1094]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Laptop'), original count: 53, sub-sample count: 1, sampled ids: [1197]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Laptop'), original count: 19, sub-sample count: 1, sampled ids: [1184]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Mug'), original count: 77, sub-sample count: 1, sampled ids: [1277]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Mug'), original count: 58, sub-sample count: 1, sampled ids: [1348]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Mug'), original count: 15, sub-sample count: 1, sampled ids: [1323]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'SprayBottle'), original count: 32, sub-sample count: 1, sampled ids: [1388]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'SprayBottle'), original count: 72, sub-sample count: 1, sampled ids: [1360]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'SprayBottle'), original count: 46, sub-sample count: 1, sampled ids: [1451]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Television'), original count: 80, sub-sample count: 1, sampled ids: [1547]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Television'), original count: 38, sub-sample count: 1, sampled ids: [1635]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Television'), original count: 32, sub-sample count: 1, sampled ids: [1632]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('hard', 'Vase'), original count: 85, sub-sample count: 1, sampled ids: [1747]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('easy', 'Vase'), original count: 13, sub-sample count: 1, sampled ids: [1768]
INFO:root:File name: FloorPlan_Train8_2.json.gz, key: ('medium', 'Vase'), original count: 52, sub-sample count: 1, sampled ids: [1757]
INFO:root:Completed: FloorPlan_Train8_2.json.gz
INFO:root:Beginning on: FloorPlan_Train12_4.json.gz
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'AlarmClock'), original count: 111, sub-sample count: 2, sampled ids: [23, 117]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'AlarmClock'), original count: 28, sub-sample count: 1, sampled ids: [134]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'AlarmClock'), original count: 11, sub-sample count: 1, sampled ids: [83]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'Apple'), original count: 124, sub-sample count: 2, sampled ids: [166, 257]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'Apple'), original count: 8, sub-sample count: 1, sampled ids: [255]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'Apple'), original count: 18, sub-sample count: 1, sampled ids: [169]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'BaseballBat'), original count: 81, sub-sample count: 1, sampled ids: [388]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'BaseballBat'), original count: 43, sub-sample count: 1, sampled ids: [315]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'BaseballBat'), original count: 26, sub-sample count: 1, sampled ids: [368]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'BasketBall'), original count: 21, sub-sample count: 1, sampled ids: [567]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'BasketBall'), original count: 76, sub-sample count: 1, sampled ids: [587]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'BasketBall'), original count: 53, sub-sample count: 1, sampled ids: [588]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'Bowl'), original count: 42, sub-sample count: 1, sampled ids: [715]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'Bowl'), original count: 84, sub-sample count: 1, sampled ids: [644]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'Bowl'), original count: 24, sub-sample count: 1, sampled ids: [603]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'GarbageCan'), original count: 38, sub-sample count: 1, sampled ids: [845]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'GarbageCan'), original count: 66, sub-sample count: 1, sampled ids: [862]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'GarbageCan'), original count: 46, sub-sample count: 1, sampled ids: [787]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('hard', 'HousePlant'), original count: 47, sub-sample count: 1, sampled ids: [951]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('medium', 'HousePlant'), original count: 82, sub-sample count: 1, sampled ids: [990]
INFO:root:File name: FloorPlan_Train12_4.json.gz, key: ('easy', 'HousePlant'), original count: 21, sub-sample count: 1, sampled ids: [1004]
