,File Name,Difficulty,Target,Original Count,Sub-sample Count,Sampled Ids
3,FloorPlan_Train11_2.json.gz,hard,Apple,120,6,"[165, 227, 221, 253, 167, 150]"
4,FloorPlan_Train11_2.json.gz,easy,Apple,10,1,[223]
5,FloorPlan_Train11_2.json.gz,medium,Apple,20,1,[219]
6,FloorPlan_Train11_2.json.gz,medium,BaseballBat,51,3,"[438, 308, 400]"
7,FloorPlan_Train11_2.json.gz,hard,BaseballBat,70,4,"[313, 321, 355, 395]"
8,FloorPlan_Train11_2.json.gz,easy,BaseballBat,29,2,"[335, 333]"
9,FloorPlan_Train11_2.json.gz,hard,BasketBall,93,5,"[452, 490, 581, 535, 456]"
10,FloorPlan_Train11_2.json.gz,medium,BasketBall,32,2,"[455, 474]"
11,FloorPlan_Train11_2.json.gz,easy,BasketBall,25,2,"[507, 538]"
12,FloorPlan_Train11_2.json.gz,medium,Bowl,104,6,"[648, 729, 712, 690, 718, 704]"
13,FloorPlan_Train11_2.json.gz,easy,Bowl,25,2,"[627, 649]"
14,FloorPlan_Train11_2.json.gz,hard,Bowl,21,2,"[696, 711]"
15,FloorPlan_Train11_2.json.gz,hard,GarbageCan,100,5,"[883, 855, 838, 824, 851]"
16,FloorPlan_Train11_2.json.gz,medium,GarbageCan,35,2,"[809, 775]"
17,FloorPlan_Train11_2.json.gz,easy,GarbageCan,15,1,[778]
18,FloorPlan_Train11_2.json.gz,hard,HousePlant,21,2,"[942, 913]"
19,FloorPlan_Train11_2.json.gz,easy,HousePlant,38,2,"[919, 923]"
20,FloorPlan_Train11_2.json.gz,medium,HousePlant,91,5,"[968, 948, 1014, 1010, 926]"
21,FloorPlan_Train11_2.json.gz,easy,Laptop,48,3,"[1131, 1189, 1195]"
22,FloorPlan_Train11_2.json.gz,medium,Laptop,76,4,"[1103, 1075, 1063, 1052]"
23,FloorPlan_Train11_2.json.gz,hard,Laptop,26,2,"[1173, 1184]"
24,FloorPlan_Train11_2.json.gz,medium,Mug,38,2,"[1291, 1307]"
25,FloorPlan_Train11_2.json.gz,hard,Mug,94,5,"[1265, 1302, 1263, 1331, 1287]"
26,FloorPlan_Train11_2.json.gz,easy,Mug,18,1,[1236]
27,FloorPlan_Train11_2.json.gz,medium,SprayBottle,80,4,"[1356, 1488, 1383, 1363]"
28,FloorPlan_Train11_2.json.gz,hard,SprayBottle,28,2,"[1449, 1406]"
29,FloorPlan_Train11_2.json.gz,easy,SprayBottle,42,3,"[1416, 1442, 1455]"
30,FloorPlan_Train11_2.json.gz,easy,Television,38,2,"[1520, 1588]"
31,FloorPlan_Train11_2.json.gz,hard,Television,54,3,"[1582, 1512, 1627]"
32,FloorPlan_Train11_2.json.gz,medium,Television,58,3,"[1608, 1580, 1589]"
33,FloorPlan_Train11_2.json.gz,medium,Vase,65,4,"[1766, 1665, 1693, 1681]"
34,FloorPlan_Train11_2.json.gz,easy,Vase,29,2,"[1736, 1795]"
35,FloorPlan_Train11_2.json.gz,hard,Vase,56,3,"[1663, 1682, 1790]"
0,FloorPlan_Train6_5.json.gz,hard,AlarmClock,56,3,"[97, 134, 136]"
1,FloorPlan_Train6_5.json.gz,medium,AlarmClock,78,4,"[47, 147, 8, 34]"
2,FloorPlan_Train6_5.json.gz,easy,AlarmClock,16,1,[6]
3,FloorPlan_Train6_5.json.gz,medium,Apple,29,2,"[296, 254]"
4,FloorPlan_Train6_5.json.gz,hard,Apple,103,6,"[251, 298, 282, 295, 193, 188]"
5,FloorPlan_Train6_5.json.gz,easy,Apple,18,1,[194]
6,FloorPlan_Train6_5.json.gz,easy,BaseballBat,35,2,"[434, 424]"
7,FloorPlan_Train6_5.json.gz,hard,BaseballBat,42,3,"[371, 385, 336]"
8,FloorPlan_Train6_5.json.gz,medium,BaseballBat,73,4,"[317, 394, 402, 447]"
9,FloorPlan_Train6_5.json.gz,hard,BasketBall,106,6,"[523, 528, 516, 570, 587, 591]"
10,FloorPlan_Train6_5.json.gz,medium,BasketBall,34,2,"[524, 472]"
11,FloorPlan_Train6_5.json.gz,easy,BasketBall,10,1,[509]
12,FloorPlan_Train6_5.json.gz,medium,Bowl,69,4,"[712, 722, 733, 737]"
13,FloorPlan_Train6_5.json.gz,easy,Bowl,42,3,"[672, 691, 658]"
14,FloorPlan_Train6_5.json.gz,hard,Bowl,39,2,"[725, 669]"
15,FloorPlan_Train6_5.json.gz,hard,GarbageCan,40,2,"[808, 848]"
16,FloorPlan_Train6_5.json.gz,medium,GarbageCan,82,5,"[801, 825, 861, 879, 766]"
17,FloorPlan_Train6_5.json.gz,easy,GarbageCan,28,2,"[860, 886]"
18,FloorPlan_Train6_5.json.gz,medium,HousePlant,64,4,"[1007, 938, 928, 1032]"
19,FloorPlan_Train6_5.json.gz,easy,HousePlant,41,3,"[987, 930, 1008]"
20,FloorPlan_Train6_5.json.gz,hard,HousePlant,45,3,"[1020, 1025, 923]"
21,FloorPlan_Train6_5.json.gz,hard,Laptop,36,2,"[1132, 1138]"
22,FloorPlan_Train6_5.json.gz,medium,Laptop,85,5,"[1095, 1121, 1069, 1148, 1147]"
23,FloorPlan_Train6_5.json.gz,easy,Laptop,29,2,"[1170, 1093]"
24,FloorPlan_Train6_5.json.gz,medium,Mug,70,4,"[1250, 1200, 1298, 1289]"
25,FloorPlan_Train6_5.json.gz,easy,Mug,32,2,"[1278, 1328]"
26,FloorPlan_Train6_5.json.gz,hard,Mug,48,3,"[1284, 1276, 1207]"
27,FloorPlan_Train6_5.json.gz,hard,SprayBottle,101,6,"[1416, 1465, 1458, 1490, 1489, 1415]"
28,FloorPlan_Train6_5.json.gz,easy,SprayBottle,17,1,[1384]
29,FloorPlan_Train6_5.json.gz,medium,SprayBottle,32,2,"[1493, 1381]"
30,FloorPlan_Train6_5.json.gz,medium,Television,63,4,"[1539, 1553, 1647, 1521]"
31,FloorPlan_Train6_5.json.gz,hard,Television,49,3,"[1593, 1538, 1617]"
32,FloorPlan_Train6_5.json.gz,easy,Television,38,2,"[1598, 1625]"
33,FloorPlan_Train6_5.json.gz,medium,Vase,66,4,"[1750, 1665, 1756, 1779]"
34,FloorPlan_Train6_5.json.gz,easy,Vase,29,2,"[1747, 1703]"
35,FloorPlan_Train6_5.json.gz,hard,Vase,55,3,"[1767, 1681, 1679]"
0,FloorPlan_Train10_4.json.gz,hard,AlarmClock,55,3,"[149, 68, 45]"
1,FloorPlan_Train10_4.json.gz,medium,AlarmClock,51,3,"[117, 29, 115]"
2,FloorPlan_Train10_4.json.gz,easy,AlarmClock,44,3,"[128, 118, 4]"
3,FloorPlan_Train10_4.json.gz,hard,Apple,56,3,"[243, 231, 242]"
4,FloorPlan_Train10_4.json.gz,easy,Apple,23,2,"[250, 175]"
5,FloorPlan_Train10_4.json.gz,medium,Apple,71,4,"[278, 176, 273, 202]"
6,FloorPlan_Train10_4.json.gz,hard,BaseballBat,70,4,"[355, 366, 428, 362]"
7,FloorPlan_Train10_4.json.gz,easy,BaseballBat,22,2,"[313, 394]"
8,FloorPlan_Train10_4.json.gz,medium,BaseballBat,58,3,"[419, 447, 442]"
9,FloorPlan_Train10_4.json.gz,hard,BasketBall,73,4,"[545, 516, 567, 474]"
10,FloorPlan_Train10_4.json.gz,medium,BasketBall,60,3,"[528, 523, 586]"
11,FloorPlan_Train10_4.json.gz,easy,BasketBall,17,1,[512]
12,FloorPlan_Train10_4.json.gz,medium,Bowl,63,4,"[711, 634, 640, 696]"
13,FloorPlan_Train10_4.json.gz,hard,Bowl,76,4,"[728, 619, 688, 724]"
14,FloorPlan_Train10_4.json.gz,easy,Bowl,11,1,[703]
15,FloorPlan_Train10_4.json.gz,hard,GarbageCan,62,4,"[776, 884, 807, 770]"
16,FloorPlan_Train10_4.json.gz,easy,GarbageCan,27,2,"[865, 867]"
17,FloorPlan_Train10_4.json.gz,medium,GarbageCan,61,4,"[820, 810, 873, 799]"
18,FloorPlan_Train10_4.json.gz,medium,HousePlant,56,3,"[940, 1009, 952]"
19,FloorPlan_Train10_4.json.gz,hard,HousePlant,62,4,"[935, 1028, 1024, 969]"
20,FloorPlan_Train10_4.json.gz,easy,HousePlant,32,2,"[903, 998]"
21,FloorPlan_Train10_4.json.gz,hard,Laptop,55,3,"[1099, 1096, 1160]"
22,FloorPlan_Train10_4.json.gz,medium,Laptop,46,3,"[1103, 1101, 1064]"
23,FloorPlan_Train10_4.json.gz,easy,Laptop,49,3,"[1090, 1105, 1067]"
24,FloorPlan_Train10_4.json.gz,medium,Mug,67,4,"[1270, 1236, 1349, 1240]"
25,FloorPlan_Train10_4.json.gz,easy,Mug,38,2,"[1303, 1213]"
26,FloorPlan_Train10_4.json.gz,hard,Mug,45,3,"[1341, 1224, 1277]"
27,FloorPlan_Train10_4.json.gz,easy,SprayBottle,34,2,"[1360, 1445]"
28,FloorPlan_Train10_4.json.gz,hard,SprayBottle,69,4,"[1433, 1394, 1414, 1483]"
29,FloorPlan_Train10_4.json.gz,medium,SprayBottle,47,3,"[1398, 1461, 1406]"
30,FloorPlan_Train10_4.json.gz,medium,Television,79,4,"[1637, 1610, 1564, 1628]"
31,FloorPlan_Train10_4.json.gz,hard,Television,43,3,"[1508, 1546, 1507]"
32,FloorPlan_Train10_4.json.gz,easy,Television,28,2,"[1529, 1518]"
33,FloorPlan_Train10_4.json.gz,medium,Vase,73,4,"[1687, 1780, 1752, 1690]"
34,FloorPlan_Train10_4.json.gz,hard,Vase,54,3,"[1776, 1757, 1774]"
35,FloorPlan_Train10_4.json.gz,easy,Vase,23,2,"[1762, 1798]"
0,FloorPlan_Train5_5.json.gz,medium,AlarmClock,89,5,"[89, 94, 111, 35, 139]"
1,FloorPlan_Train5_5.json.gz,hard,AlarmClock,27,2,"[80, 148]"
2,FloorPlan_Train5_5.json.gz,easy,AlarmClock,34,2,"[117, 107]"
3,FloorPlan_Train5_5.json.gz,hard,Apple,68,4,"[299, 271, 288, 205]"
4,FloorPlan_Train5_5.json.gz,easy,Apple,28,2,"[200, 152]"
5,FloorPlan_Train5_5.json.gz,medium,Apple,54,3,"[232, 264, 189]"
6,FloorPlan_Train5_5.json.gz,hard,BaseballBat,79,4,"[362, 317, 314, 357]"
7,FloorPlan_Train5_5.json.gz,medium,BaseballBat,51,3,"[387, 405, 419]"
8,FloorPlan_Train5_5.json.gz,easy,BaseballBat,20,1,[333]
9,FloorPlan_Train5_5.json.gz,easy,BasketBall,33,2,"[589, 466]"
10,FloorPlan_Train5_5.json.gz,medium,BasketBall,86,5,"[561, 512, 464, 505, 455]"
11,FloorPlan_Train5_5.json.gz,hard,BasketBall,31,2,"[513, 535]"
12,FloorPlan_Train5_5.json.gz,hard,Bowl,73,4,"[749, 650, 743, 732]"
13,FloorPlan_Train5_5.json.gz,medium,Bowl,41,3,"[640, 730, 606]"
14,FloorPlan_Train5_5.json.gz,easy,Bowl,36,2,"[617, 694]"
15,FloorPlan_Train5_5.json.gz,medium,GarbageCan,62,4,"[833, 870, 764, 795]"
16,FloorPlan_Train5_5.json.gz,hard,GarbageCan,68,4,"[810, 867, 863, 772]"
17,FloorPlan_Train5_5.json.gz,easy,GarbageCan,20,1,[861]
18,FloorPlan_Train5_5.json.gz,medium,HousePlant,73,4,"[928, 1046, 955, 1041]"
19,FloorPlan_Train5_5.json.gz,hard,HousePlant,52,3,"[1042, 1030, 933]"
20,FloorPlan_Train5_5.json.gz,easy,HousePlant,25,2,"[919, 946]"
21,FloorPlan_Train5_5.json.gz,medium,Laptop,47,3,"[1098, 1188, 1062]"
22,FloorPlan_Train5_5.json.gz,hard,Laptop,66,4,"[1175, 1112, 1158, 1106]"
23,FloorPlan_Train5_5.json.gz,easy,Laptop,37,2,"[1096, 1173]"
24,FloorPlan_Train5_5.json.gz,hard,Mug,62,4,"[1271, 1304, 1236, 1329]"
25,FloorPlan_Train5_5.json.gz,easy,Mug,16,1,[1281]
26,FloorPlan_Train5_5.json.gz,medium,Mug,72,4,"[1218, 1237, 1287, 1307]"
27,FloorPlan_Train5_5.json.gz,medium,SprayBottle,67,4,"[1492, 1416, 1454, 1372]"
28,FloorPlan_Train5_5.json.gz,easy,SprayBottle,44,3,"[1443, 1478, 1463]"
29,FloorPlan_Train5_5.json.gz,hard,SprayBottle,39,2,"[1442, 1436]"
30,FloorPlan_Train5_5.json.gz,medium,Television,31,2,"[1601, 1545]"
31,FloorPlan_Train5_5.json.gz,hard,Television,106,6,"[1511, 1622, 1574, 1521, 1557, 1600]"
32,FloorPlan_Train5_5.json.gz,easy,Television,13,1,[1612]
33,FloorPlan_Train5_5.json.gz,medium,Vase,65,4,"[1678, 1685, 1747, 1732]"
34,FloorPlan_Train5_5.json.gz,hard,Vase,49,3,"[1654, 1699, 1730]"
35,FloorPlan_Train5_5.json.gz,easy,Vase,36,2,"[1679, 1653]"
0,FloorPlan_Train12_3.json.gz,hard,AlarmClock,34,2,"[139, 19]"
1,FloorPlan_Train12_3.json.gz,easy,AlarmClock,48,3,"[5, 142, 146]"
2,FloorPlan_Train12_3.json.gz,medium,AlarmClock,68,4,"[96, 3, 33, 92]"
3,FloorPlan_Train12_3.json.gz,easy,Apple,33,2,"[272, 233]"
4,FloorPlan_Train12_3.json.gz,medium,Apple,84,5,"[248, 249, 206, 283, 166]"
5,FloorPlan_Train12_3.json.gz,hard,Apple,33,2,"[209, 176]"
6,FloorPlan_Train12_3.json.gz,hard,BaseballBat,79,4,"[446, 415, 331, 365]"
7,FloorPlan_Train12_3.json.gz,medium,BaseballBat,44,3,"[304, 367, 405]"
8,FloorPlan_Train12_3.json.gz,easy,BaseballBat,27,2,"[421, 444]"
9,FloorPlan_Train12_3.json.gz,hard,BasketBall,45,3,"[591, 595, 453]"
10,FloorPlan_Train12_3.json.gz,medium,BasketBall,65,4,"[585, 594, 570, 494]"
11,FloorPlan_Train12_3.json.gz,easy,BasketBall,40,2,"[593, 509]"
12,FloorPlan_Train12_3.json.gz,easy,Bowl,25,2,"[701, 729]"
13,FloorPlan_Train12_3.json.gz,medium,Bowl,59,3,"[605, 671, 633]"
14,FloorPlan_Train12_3.json.gz,hard,Bowl,66,4,"[744, 689, 743, 612]"
15,FloorPlan_Train12_3.json.gz,easy,GarbageCan,28,2,"[753, 759]"
16,FloorPlan_Train12_3.json.gz,hard,GarbageCan,51,3,"[768, 860, 857]"
17,FloorPlan_Train12_3.json.gz,medium,GarbageCan,71,4,"[866, 877, 898, 864]"
18,FloorPlan_Train12_3.json.gz,medium,HousePlant,44,3,"[1025, 923, 999]"
19,FloorPlan_Train12_3.json.gz,easy,HousePlant,25,2,"[969, 1009]"
20,FloorPlan_Train12_3.json.gz,hard,HousePlant,81,5,"[1044, 915, 1012, 946, 910]"
21,FloorPlan_Train12_3.json.gz,hard,Laptop,70,4,"[1124, 1155, 1186, 1134]"
22,FloorPlan_Train12_3.json.gz,medium,Laptop,60,3,"[1107, 1100, 1151]"
23,FloorPlan_Train12_3.json.gz,easy,Laptop,20,1,[1090]
24,FloorPlan_Train12_3.json.gz,hard,Mug,38,2,"[1334, 1345]"
25,FloorPlan_Train12_3.json.gz,medium,Mug,89,5,"[1306, 1231, 1219, 1348, 1202]"
26,FloorPlan_Train12_3.json.gz,easy,Mug,23,2,"[1281, 1237]"
27,FloorPlan_Train12_3.json.gz,medium,SprayBottle,36,2,"[1427, 1489]"
28,FloorPlan_Train12_3.json.gz,easy,SprayBottle,27,2,"[1469, 1405]"
29,FloorPlan_Train12_3.json.gz,hard,SprayBottle,87,5,"[1440, 1421, 1400, 1430, 1406]"
30,FloorPlan_Train12_3.json.gz,hard,Television,77,4,"[1501, 1502, 1564, 1500]"
31,FloorPlan_Train12_3.json.gz,easy,Television,22,2,"[1530, 1592]"
32,FloorPlan_Train12_3.json.gz,medium,Television,51,3,"[1583, 1514, 1624]"
33,FloorPlan_Train12_3.json.gz,medium,Vase,59,3,"[1679, 1780, 1688]"
34,FloorPlan_Train12_3.json.gz,hard,Vase,59,3,"[1790, 1786, 1678]"
35,FloorPlan_Train12_3.json.gz,easy,Vase,32,2,"[1743, 1724]"
0,FloorPlan_Train12_1.json.gz,medium,AlarmClock,80,4,"[144, 60, 87, 6]"
1,FloorPlan_Train12_1.json.gz,easy,AlarmClock,22,2,"[19, 66]"
2,FloorPlan_Train12_1.json.gz,hard,AlarmClock,48,3,"[143, 135, 95]"
3,FloorPlan_Train12_1.json.gz,medium,Apple,73,4,"[234, 288, 285, 171]"
4,FloorPlan_Train12_1.json.gz,easy,Apple,33,2,"[176, 169]"
5,FloorPlan_Train12_1.json.gz,hard,Apple,44,3,"[180, 291, 251]"
6,FloorPlan_Train12_1.json.gz,hard,BaseballBat,33,2,"[404, 372]"
7,FloorPlan_Train12_1.json.gz,easy,BaseballBat,54,3,"[419, 371, 331]"
8,FloorPlan_Train12_1.json.gz,medium,BaseballBat,63,4,"[387, 413, 346, 425]"
9,FloorPlan_Train12_1.json.gz,medium,BasketBall,55,3,"[574, 598, 536]"
10,FloorPlan_Train12_1.json.gz,easy,BasketBall,46,3,"[573, 559, 494]"
11,FloorPlan_Train12_1.json.gz,hard,BasketBall,49,3,"[586, 571, 568]"
12,FloorPlan_Train12_1.json.gz,hard,Bowl,63,4,"[740, 605, 730, 705]"
13,FloorPlan_Train12_1.json.gz,medium,Bowl,62,4,"[642, 716, 680, 724]"
14,FloorPlan_Train12_1.json.gz,easy,Bowl,25,2,"[675, 674]"
15,FloorPlan_Train12_1.json.gz,easy,GarbageCan,12,1,[843]
16,FloorPlan_Train12_1.json.gz,medium,GarbageCan,65,4,"[775, 751, 862, 868]"
17,FloorPlan_Train12_1.json.gz,hard,GarbageCan,73,4,"[796, 864, 777, 800]"
18,FloorPlan_Train12_1.json.gz,medium,HousePlant,47,3,"[989, 1021, 916]"
19,FloorPlan_Train12_1.json.gz,hard,HousePlant,70,4,"[956, 974, 914, 923]"
20,FloorPlan_Train12_1.json.gz,easy,HousePlant,33,2,"[1009, 903]"
21,FloorPlan_Train12_1.json.gz,medium,Laptop,53,3,"[1150, 1082, 1187]"
22,FloorPlan_Train12_1.json.gz,hard,Laptop,64,4,"[1077, 1193, 1103, 1074]"
23,FloorPlan_Train12_1.json.gz,easy,Laptop,33,2,"[1060, 1168]"
24,FloorPlan_Train12_1.json.gz,hard,Mug,68,4,"[1328, 1267, 1245, 1271]"
25,FloorPlan_Train12_1.json.gz,easy,Mug,30,2,"[1266, 1340]"
26,FloorPlan_Train12_1.json.gz,medium,Mug,52,3,"[1248, 1279, 1209]"
27,FloorPlan_Train12_1.json.gz,hard,SprayBottle,60,3,"[1415, 1430, 1394]"
28,FloorPlan_Train12_1.json.gz,medium,SprayBottle,75,4,"[1358, 1434, 1405, 1483]"
29,FloorPlan_Train12_1.json.gz,easy,SprayBottle,15,1,[1497]
30,FloorPlan_Train12_1.json.gz,hard,Television,75,4,"[1546, 1628, 1550, 1558]"
31,FloorPlan_Train12_1.json.gz,medium,Television,48,3,"[1605, 1583, 1564]"
32,FloorPlan_Train12_1.json.gz,easy,Television,27,2,"[1579, 1577]"
33,FloorPlan_Train12_1.json.gz,hard,Vase,73,4,"[1678, 1771, 1681, 1675]"
34,FloorPlan_Train12_1.json.gz,easy,Vase,25,2,"[1685, 1666]"
35,FloorPlan_Train12_1.json.gz,medium,Vase,52,3,"[1663, 1668, 1792]"
0,FloorPlan_Train9_2.json.gz,hard,AlarmClock,62,4,"[61, 110, 142, 91]"
1,FloorPlan_Train9_2.json.gz,easy,AlarmClock,27,2,"[112, 141]"
2,FloorPlan_Train9_2.json.gz,medium,AlarmClock,61,4,"[136, 34, 124, 76]"
3,FloorPlan_Train9_2.json.gz,hard,Apple,33,2,"[269, 247]"
4,FloorPlan_Train9_2.json.gz,medium,Apple,74,4,"[181, 184, 186, 221]"
5,FloorPlan_Train9_2.json.gz,easy,Apple,43,3,"[268, 159, 248]"
6,FloorPlan_Train9_2.json.gz,medium,BaseballBat,60,3,"[339, 322, 306]"
7,FloorPlan_Train9_2.json.gz,easy,BaseballBat,27,2,"[436, 439]"
8,FloorPlan_Train9_2.json.gz,hard,BaseballBat,63,4,"[401, 372, 343, 423]"
9,FloorPlan_Train9_2.json.gz,medium,BasketBall,59,3,"[547, 569, 473]"
10,FloorPlan_Train9_2.json.gz,hard,BasketBall,64,4,"[598, 573, 458, 549]"
11,FloorPlan_Train9_2.json.gz,easy,BasketBall,27,2,"[482, 510]"
12,FloorPlan_Train9_2.json.gz,easy,Bowl,26,2,"[717, 725]"
13,FloorPlan_Train9_2.json.gz,hard,Bowl,69,4,"[736, 669, 668, 713]"
14,FloorPlan_Train9_2.json.gz,medium,Bowl,55,3,"[703, 678, 715]"
15,FloorPlan_Train9_2.json.gz,hard,GarbageCan,68,4,"[771, 868, 845, 851]"
16,FloorPlan_Train9_2.json.gz,easy,GarbageCan,16,1,[825]
17,FloorPlan_Train9_2.json.gz,medium,GarbageCan,66,4,"[899, 863, 818, 787]"
18,FloorPlan_Train9_2.json.gz,hard,HousePlant,80,4,"[989, 978, 1005, 1027]"
19,FloorPlan_Train9_2.json.gz,easy,HousePlant,23,2,"[1046, 1034]"
20,FloorPlan_Train9_2.json.gz,medium,HousePlant,47,3,"[943, 953, 1043]"
21,FloorPlan_Train9_2.json.gz,hard,Laptop,62,4,"[1095, 1145, 1185, 1082]"
22,FloorPlan_Train9_2.json.gz,medium,Laptop,64,4,"[1056, 1149, 1164, 1144]"
23,FloorPlan_Train9_2.json.gz,easy,Laptop,24,2,"[1122, 1120]"
24,FloorPlan_Train9_2.json.gz,easy,Mug,36,2,"[1285, 1312]"
25,FloorPlan_Train9_2.json.gz,hard,Mug,44,3,"[1320, 1291, 1237]"
26,FloorPlan_Train9_2.json.gz,medium,Mug,70,4,"[1322, 1276, 1307, 1230]"
27,FloorPlan_Train9_2.json.gz,hard,SprayBottle,68,4,"[1460, 1392, 1370, 1447]"
28,FloorPlan_Train9_2.json.gz,medium,SprayBottle,52,3,"[1357, 1402, 1417]"
29,FloorPlan_Train9_2.json.gz,easy,SprayBottle,30,2,"[1445, 1449]"
30,FloorPlan_Train9_2.json.gz,hard,Television,73,4,"[1618, 1556, 1500, 1515]"
31,FloorPlan_Train9_2.json.gz,medium,Television,49,3,"[1622, 1518, 1527]"
32,FloorPlan_Train9_2.json.gz,easy,Television,28,2,"[1551, 1583]"
33,FloorPlan_Train9_2.json.gz,medium,Vase,69,4,"[1678, 1762, 1657, 1758]"
34,FloorPlan_Train9_2.json.gz,hard,Vase,36,2,"[1697, 1653]"
35,FloorPlan_Train9_2.json.gz,easy,Vase,45,3,"[1669, 1666, 1699]"
0,FloorPlan_Train11_3.json.gz,hard,AlarmClock,85,5,"[73, 134, 9, 128, 88]"
1,FloorPlan_Train11_3.json.gz,easy,AlarmClock,22,2,"[55, 102]"
2,FloorPlan_Train11_3.json.gz,medium,AlarmClock,43,3,"[78, 79, 57]"
3,FloorPlan_Train11_3.json.gz,hard,Apple,82,5,"[200, 179, 237, 260, 178]"
4,FloorPlan_Train11_3.json.gz,easy,Apple,22,2,"[205, 291]"
5,FloorPlan_Train11_3.json.gz,medium,Apple,46,3,"[295, 213, 159]"
6,FloorPlan_Train11_3.json.gz,medium,BaseballBat,29,2,"[402, 333]"
7,FloorPlan_Train11_3.json.gz,hard,BaseballBat,88,5,"[320, 349, 369, 375, 372]"
8,FloorPlan_Train11_3.json.gz,easy,BaseballBat,33,2,"[444, 445]"
9,FloorPlan_Train11_3.json.gz,medium,BasketBall,89,5,"[478, 519, 514, 481, 513]"
10,FloorPlan_Train11_3.json.gz,easy,BasketBall,51,3,"[453, 549, 564]"
11,FloorPlan_Train11_3.json.gz,hard,BasketBall,10,1,[502]
12,FloorPlan_Train11_3.json.gz,medium,Bowl,88,5,"[621, 625, 645, 642, 662]"
13,FloorPlan_Train11_3.json.gz,hard,Bowl,13,1,[668]
14,FloorPlan_Train11_3.json.gz,easy,Bowl,49,3,"[743, 618, 737]"
15,FloorPlan_Train11_3.json.gz,easy,GarbageCan,9,1,[873]
16,FloorPlan_Train11_3.json.gz,hard,GarbageCan,112,6,"[841, 788, 885, 771, 812, 796]"
17,FloorPlan_Train11_3.json.gz,medium,GarbageCan,29,2,"[776, 849]"
18,FloorPlan_Train11_3.json.gz,easy,HousePlant,41,3,"[993, 911, 900]"
19,FloorPlan_Train11_3.json.gz,medium,HousePlant,67,4,"[940, 1007, 962, 955]"
20,FloorPlan_Train11_3.json.gz,hard,HousePlant,42,3,"[980, 968, 1010]"
21,FloorPlan_Train11_3.json.gz,medium,Laptop,99,5,"[1179, 1164, 1127, 1185, 1112]"
22,FloorPlan_Train11_3.json.gz,easy,Laptop,47,3,"[1101, 1090, 1087]"
23,FloorPlan_Train11_3.json.gz,hard,Laptop,4,1,[1135]
24,FloorPlan_Train11_3.json.gz,medium,Mug,54,3,"[1257, 1336, 1234]"
25,FloorPlan_Train11_3.json.gz,hard,Mug,71,4,"[1300, 1303, 1347, 1274]"
26,FloorPlan_Train11_3.json.gz,easy,Mug,25,2,"[1330, 1321]"
27,FloorPlan_Train11_3.json.gz,hard,SprayBottle,100,5,"[1445, 1477, 1398, 1385, 1377]"
28,FloorPlan_Train11_3.json.gz,medium,SprayBottle,32,2,"[1463, 1497]"
29,FloorPlan_Train11_3.json.gz,easy,SprayBottle,18,1,[1427]
30,FloorPlan_Train11_3.json.gz,hard,Television,92,5,"[1550, 1541, 1575, 1630, 1527]"
31,FloorPlan_Train11_3.json.gz,medium,Television,36,2,"[1606, 1584]"
32,FloorPlan_Train11_3.json.gz,easy,Television,22,2,"[1648, 1530]"
33,FloorPlan_Train11_3.json.gz,easy,Vase,21,2,"[1735, 1779]"
34,FloorPlan_Train11_3.json.gz,medium,Vase,108,6,"[1703, 1717, 1799, 1727, 1781, 1675]"
35,FloorPlan_Train11_3.json.gz,hard,Vase,21,2,"[1747, 1677]"
0,FloorPlan_Train7_5.json.gz,hard,AlarmClock,81,5,"[90, 57, 27, 102, 108]"
1,FloorPlan_Train7_5.json.gz,medium,AlarmClock,42,3,"[21, 61, 14]"
2,FloorPlan_Train7_5.json.gz,easy,AlarmClock,27,2,"[41, 147]"
3,FloorPlan_Train7_5.json.gz,hard,Apple,46,3,"[247, 273, 237]"
4,FloorPlan_Train7_5.json.gz,medium,Apple,70,4,"[249, 212, 298, 197]"
5,FloorPlan_Train7_5.json.gz,easy,Apple,34,2,"[206, 290]"
6,FloorPlan_Train7_5.json.gz,easy,BaseballBat,9,1,[363]
7,FloorPlan_Train7_5.json.gz,hard,BaseballBat,106,6,"[427, 370, 358, 419, 311, 368]"
8,FloorPlan_Train7_5.json.gz,medium,BaseballBat,35,2,"[366, 390]"
9,FloorPlan_Train7_5.json.gz,hard,BasketBall,106,6,"[541, 484, 480, 596, 540, 478]"
10,FloorPlan_Train7_5.json.gz,easy,BasketBall,9,1,[462]
11,FloorPlan_Train7_5.json.gz,medium,BasketBall,35,2,"[552, 582]"
12,FloorPlan_Train7_5.json.gz,easy,Bowl,32,2,"[693, 689]"
13,FloorPlan_Train7_5.json.gz,hard,Bowl,27,2,"[639, 711]"
14,FloorPlan_Train7_5.json.gz,medium,Bowl,91,5,"[648, 742, 651, 703, 606]"
15,FloorPlan_Train7_5.json.gz,easy,GarbageCan,45,3,"[826, 871, 833]"
16,FloorPlan_Train7_5.json.gz,hard,GarbageCan,55,3,"[755, 807, 836]"
17,FloorPlan_Train7_5.json.gz,medium,GarbageCan,50,3,"[823, 868, 760]"
18,FloorPlan_Train7_5.json.gz,easy,HousePlant,30,2,"[1048, 942]"
19,FloorPlan_Train7_5.json.gz,medium,HousePlant,27,2,"[934, 1018]"
20,FloorPlan_Train7_5.json.gz,hard,HousePlant,93,5,"[975, 955, 1046, 1005, 923]"
